user_id,business_id,stars
9HCfCmd0t5GErgm7He6AeQ,Hjo5B_MgC5iK-Onf7EJyhA,3
MSuyK2p8G9hEqyWf5IgnYQ,rcCGdKxMPJk4lCzZZ1i_bA,5
hYaLWF-gCxMMsTEMTMw-sQ,Q9BXMPu2HnRDMq9X_2rHrQ,3
yfRrC6MhxpIJ4-xMcrmk5Q,C4GHQTB-G0R2Geov298GLw,5
_7Lg8iTWpFc0O7PEA8FmbQ,9oeMdTVt0VeI-enjBpKBiQ,4
Or7fUkuJtQCwt4MRWF7pQg,Dra-diHsNo-c-LzOpIwY8g,5
Hr9I9Jdy3MKCZ7c-bpehMQ,-b9ZUSmcsGxutDSW1DIbdA,4
SlKJNLm1SQdgaaKtqD--1w,IxQ1ATP_Wg_QujO9nywzcQ,4
10dhZs996tBtJq2nd_mcRg,v3MGJBF1Mc61KwgqiIY-uA,5
DSWiwtUyWK1YwY8NBKDhGg,AuQD43d9bgvxbFVZiwC0ig,3
T_wjLgPOPXry7Bea4MzoVQ,QR_Nmup1tRj1WwooAKePbg,4
fwsJGulnozT2U6FefsLiFw,lGJTErTf8Y72U4OLHhW65A,5
ZqKg4O7EXci7SR_UUS2J_g,0FmWly56nUTg60-b5k0gTQ,4
9OZH1Ecw-qUkCW5MS0NefA,1Kuuu75LVwr5-1OQ3Zv71w,3
fhNxoMwwTipzjO8A9LFe8Q,mtchqm9cDlMewP8A_enSzg,5
2Az24juAhTJtmlqr5UWXSQ,YiGCPuFsQ7RsW9tOeNZ5Qw,5
B5WkNWDxZ-baWoQc6DBNHA,MXlBxRhuQeZ2hkGTsdplOg,5
l5SH2Wkxl-g8wRSDrJnC2Q,v7e-GIGgEIFANhHsywlhrw,2
GnV8MNKEhHVl27bMVUuQTA,Oq01QS2G1OvCsunccVSgxQ,4
TckShYnQa0eD3WQxdoE3GQ,wHi8ODv7TGmeUB02XoX-mA,3
J_q8jN623uew8ZzMChXBCA,cTrEkyZXz4gBDOdN8vsRlQ,4
hEk0VssowoyeEF2R0ZB-7w,Zg5JB5GBqhmxt9W7tFKN7w,5
JEvkfVPf_DuhX-ntE5L6bQ,3KCL_Bu8mOk-h7Bp-IXL8Q,5
hYaLWF-gCxMMsTEMTMw-sQ,C4GHQTB-G0R2Geov298GLw,4
dGEAzFX7dZO7pZulTPvIzA,rfy_bJ5ad-gfVmMeqKtsyw,4
3d0Vw3hPiUEWMwrlnC-IOQ,c4AWh6H_hI6FkiWAmdrQvQ,2
2rSeth60_CuWN3ZJ4k41lg,-4bNlx03GsXzgkHZwTrMaw,3
GMtILOfAHXUMrfMgLPG0gg,A61mX9Ed_txnw-S9idIdZg,4
SlKJNLm1SQdgaaKtqD--1w,lHP5STO7aomlEQixH8m1aA,4
5wTVzr3SyZzpiu-U_Yim6A,-XN4Oi0UCBK7rE3MsSXdqw,5
KSS6v5fcZNoelu4eEZCFcw,7xNe2WZAQUGMp1_CxGVKnQ,4
ulik60Aw4MMl3fKi78B_fg,9b0y3HVHPWFnobKyMFFoCg,5
D1G8W0SgCbsKTv7cAqKcNg,qMWWQpMiMcV8jz_57cBB0w,3
FP79xn8H2XXnMksRuP5l6A,Tfysaq2SdZAc5_TyPpuyLA,3
2UC3rwRm6swuNFt_GhKOhw,-1lvWTeV_RI1weq8FTnPRw,3
0LzlRSXLhEsVSWFEvW_5yg,cTrEkyZXz4gBDOdN8vsRlQ,3
-la6YVHqiwf2fR8o617mBQ,1JcoUEPkcGQtCEed-OdezQ,4
tOm1mQutc-UW9H4ME1HToQ,78JJr9A0MbbHuXE1XUr-bQ,5
clgaCFcZ0-JnM7V9DGbOlg,Jh-8r-RwvkRs80HP_q6DYA,3
suRGJir2NmSZVnixdIN22Q,JdAyXD2lsYtOGUc7DTsVEQ,3
So32N7bSbUd1RwhFtI6jTQ,YeiH-kbGrwmIJlauSP_-dA,2
FyCBkNXwoI_6X6apbslg4g,7xNe2WZAQUGMp1_CxGVKnQ,3
u2F_wCshIRLCKO0Un2R3ow,x8GTTMIAtUJ5EsIMnsOacQ,3
Pc2ezRRHcXUXWXmZutQPeg,JdAyXD2lsYtOGUc7DTsVEQ,3
K1oHkXNn1ZRmdnSN5AFsGw,8q8GMsDPYp4JVdx6k-FeTA,4
59A-ZxUMOgIl2MAnySh-Aw,ewN984Rvux04uuQFrGu7mw,4
J_q8jN623uew8ZzMChXBCA,wQ3klyJeDhIQUIZS2X5r7Q,5
E62SZVU_FsbCYaVnMRs4TA,Sqks43T-hvkHhBfbe5xgjg,5
bhZ13wN_5lQrKX278AP_aw,rPwuIBv_mz1O_yI5R-VJ7Q,3
dapbOj1WwSchUr-7V63IBg,osixLFHD7OKEUy2HSbN-7Q,4
fFoRIzbwpMiv3BvfdtdlXQ,WWlNzfSllSQhr4whj0W_ng,5
cMlY-nsvj9DCrv_lLVp5Fg,bUmnZJ1DjtDP2_qb2M62mg,5
6VEID9yjoYWFZkUcP_GNBg,kP0jBPlZBok4jiAq4vyFkw,4
_7Lg8iTWpFc0O7PEA8FmbQ,feQYxrwOTfUioQmiY_USew,3
qkVi1ego30vr8P4UWi1tHg,wfCLz9-aeShbPB7CaTY-qQ,4
tH4brXlghqKn_9GbahrMTQ,Oq01QS2G1OvCsunccVSgxQ,4
D1G8W0SgCbsKTv7cAqKcNg,jSqhVWUquT3fGREmNdKdUA,4
-Gdjho_gZhgTXkYmSPy0qw,sxeuOMBRllOHXJTaUlI9kQ,4
Hys6HzKi24j2809kI_7dKA,Yj1EJ_HDLtw7wLcdpmaY9w,5
KFRC_GdFH-bXb6brxd7WvQ,jR7rDinCcHNZxl4jA0iKJQ,4
N_cH3QA_eXXmnzz-nzEeKA,zUzEjxKEn8eNVksImZ2oGw,3
5wTVzr3SyZzpiu-U_Yim6A,dGpmXpNSvVSnfB65UwfDtQ,4
F5WW6egmmUrIWRI_ZNpbEA,NjPSo2gRUNEsBfHYuoda9Q,3
5_GNc6DHiOOSH47ZjmOG_Q,UXlGymo9AduQcq-Q-H16og,4
Vy6oxUFDSGCLmNA6GoA1tQ,XmdTkxKyJd7TuDLoiic1kg,5
-Gdjho_gZhgTXkYmSPy0qw,83_p9vIqOq1TUIf3_GD7bA,4
LhgQq1x4n9ardg1PFo8vgg,p1Wb4mEH04qrUMfmPepFzw,5
lAqoz5QTFxp3GDfpq0McRQ,Dra-diHsNo-c-LzOpIwY8g,4
0P58MD0FRVI6pTVKUpd7YA,fvhWfSPlx5J_3F-ScLpvXQ,4
rkmM0Ku4NmG6gE5DaaEntA,rellBaGc6G4mgcqSACGL5w,3
SDlLqXn4IEtMzNwt9sV98w,2EEmhVhG5SCt8dEo5zf-Hg,4
57tPrvg7i2R3QjsxTiY-Xg,Rht_xxtVzTJK2IgrrXmppw,4
q4_kY8bBeigYPVS0Ak7QGg,clvKNlfy-rzqiXlSjibv8g,4
JLS56V5lhErpFUjZ8N8VrA,dxCqGkhtXq-9fYEsX7Mf6Q,3
WzaaorVCmUTQvu4mScunNg,drJpzE3cxE0MQUq7gkzRvg,3
fwsJGulnozT2U6FefsLiFw,52CzJDb4EakSjEQOUys77Q,5
0P58MD0FRVI6pTVKUpd7YA,A61mX9Ed_txnw-S9idIdZg,4
9OZH1Ecw-qUkCW5MS0NefA,rgmptwPbBH1wLpiBHcbIhA,3
L6y73vaWaSvqYUKq6Rsr2w,vcZWlI0eHiGwlUfP-5Ov8Q,5
4cW3iQW6JD1C8VxYP0eyXg,LN3OCT1xOedbf65xKzFSNw,1
scIDar9VGDMcTOHbem37pg,v7e-GIGgEIFANhHsywlhrw,4
iSJLdur495--oPDE0b1Vpw,cTrEkyZXz4gBDOdN8vsRlQ,5
63Pop3d15pTuHZ7qoex46w,H18C9tH4BPHkxan96bkMXQ,4
nEYPahVwXGD2Pjvgkm7QqQ,sVL-5l8F75EDfwJxGTg4ug,4
3d0Vw3hPiUEWMwrlnC-IOQ,AJ_tIT3N1SLLmlphsc94BA,4
JEvkfVPf_DuhX-ntE5L6bQ,-Nanlb7SYXObqQ6dZ49UOg,3
bvu13GyOUwhEjPum2xjiqQ,-b9ZUSmcsGxutDSW1DIbdA,4
9OZH1Ecw-qUkCW5MS0NefA,MonRZXpZ1vbBtw-q9bfGug,4
jd5yWDLRt5NnwTZdPRAnuQ,oJwy0ELke7wS6WsztypYwQ,3
fhNxoMwwTipzjO8A9LFe8Q,kg4AP5am_IUczgp1neOvMw,3
RPJGvMZnlsQpk0l_QOK_FA,RjavzMXChoFWdsIZnfs5YQ,4
6Mflt7fworNLu031TDrDSA,Nui7Cnhrhrm4Ar2rcSHbIA,2
JPPhyFE-UE453zA6K0TVgw,rfy_bJ5ad-gfVmMeqKtsyw,3
cMlY-nsvj9DCrv_lLVp5Fg,tpnEAM1bfOpz79Lvf6SmvA,4
Hys6HzKi24j2809kI_7dKA,fNrQg2ORp4zj5gC75dwlWg,2
MSuyK2p8G9hEqyWf5IgnYQ,wfCLz9-aeShbPB7CaTY-qQ,3
y9Q2mHM8av_2fiqvvers-Q,bwu0cUZfksuu-uzTPrrl2A,5
F5WW6egmmUrIWRI_ZNpbEA,ezi5Nz0gT5lk0nW1KTiYnw,1
iTmWHtltCtk0Gm55AOxrUA,fvhWfSPlx5J_3F-ScLpvXQ,4
nEYPahVwXGD2Pjvgkm7QqQ,IxQ1ATP_Wg_QujO9nywzcQ,2
o9XGClSBzCsQxbcCzTPdnQ,v3MGJBF1Mc61KwgqiIY-uA,4
MA713-m2wv51bww8LN2fSA,Ca-003BAqWW-IEsFvjlY9g,4
3CxWftKJAqpsYRW0FqIWeg,rcCGdKxMPJk4lCzZZ1i_bA,5
MA713-m2wv51bww8LN2fSA,s5ZdjjFX3CS2uS6_oVH7CQ,4
hkbwjnY42LDloMV84Yoy5g,OsSzOLKcTbL00f2TQb12cQ,5
sS2sSWqZMnQMRoWx-Mdzgg,rZA_aIoKpuxXVv1gAqNW5Q,3
OD1zfOrexwZoxJjTowGDfw,4O0GslAIwG_1regXO_UcaQ,5
A0MAHx9EPcOJ04PxvHekyQ,ek4oL7RAsh55jjj5mqUcQw,5
UnGPr6ZnGe9YOSZRopnS5g,-iVcmhjfq79QoTWzrb6pKg,3
0LzlRSXLhEsVSWFEvW_5yg,W3UMlRDOn9Tzd3kfYlHX3g,1
D1G8W0SgCbsKTv7cAqKcNg,XmdTkxKyJd7TuDLoiic1kg,5
63Pop3d15pTuHZ7qoex46w,5reb2cEaziuyHOpnbh1XtA,3
fVnY5R9Wx8nhER6iWhcrsA,Gdrw2h0ivQi2UVXpTiLbqA,5
JEvkfVPf_DuhX-ntE5L6bQ,kg4AP5am_IUczgp1neOvMw,3
dapbOj1WwSchUr-7V63IBg,UrS9awRtye1YFlW5V1bWzw,5
WzaaorVCmUTQvu4mScunNg,DQf154I5lrbJ_d_pSkiGJg,3
ylIgegaQaJOjL4_lH2EkFA,gnOinDdd0TNIX6Q4DJnYyg,4
nEYPahVwXGD2Pjvgkm7QqQ,rellBaGc6G4mgcqSACGL5w,3
11Ydte1VfE85UHK24d4QRQ,4eRlRYQ4iBedD7Ymiuah7Q,2
sS2sSWqZMnQMRoWx-Mdzgg,Dra-diHsNo-c-LzOpIwY8g,4
-la6YVHqiwf2fR8o617mBQ,MALVwbgb3rS4GBu9tGlNUg,5
TckShYnQa0eD3WQxdoE3GQ,CDuxCxTiuGXC6saLoywymQ,4
bSkco4ZdB7REFtDsJUVrDA,UK51LgJRJ8_LUQQPZ5zfxw,5
hru2IDwSyN61sgWPtJw_hA,1Gu4Ei5MRllLM4y18CB3sg,3
njgEC3foXamFUQxsTBeY5A,z9H1at5bT5FKfPUR6LPo5Q,3
Iseb_IvqOEfY_p1m9OwTrw,PzG0XmAmtXFs6Fdnubf41g,4
q7MrNVt1FE23rwtWmPYWHg,AwaxCI7NMG3_nqCLqC4qWw,5
A0MAHx9EPcOJ04PxvHekyQ,-Mh44q324VW8mpxIdH_HPw,4
fFoRIzbwpMiv3BvfdtdlXQ,8q8GMsDPYp4JVdx6k-FeTA,4
suRGJir2NmSZVnixdIN22Q,xk0Xss6LmF2Pxks0K2jrhQ,3
-0itF0VWVBe3k2AdfUReGA,wIsoQXDI4X6elYxTvkD_Rw,5
8syjbjJRkzxK9RUaKewUrg,LN3OCT1xOedbf65xKzFSNw,4
-0itF0VWVBe3k2AdfUReGA,cjD2yGRhT5yaSj_KP55Ptw,4
Vy6oxUFDSGCLmNA6GoA1tQ,SsGNAc9U-aKPZccnaDtFkA,5
9cCTmiJ7hz35rHIdr8n9kA,TRLMm_deLvlPNmGNqRxcow,4
9cCTmiJ7hz35rHIdr8n9kA,diVJtnXItoMymDfJkSAV1w,4
9cCTmiJ7hz35rHIdr8n9kA,lGJTErTf8Y72U4OLHhW65A,4
yfRrC6MhxpIJ4-xMcrmk5Q,JfHCkwm6Efu8ugt7W1fRmw,3
_7Lg8iTWpFc0O7PEA8FmbQ,6eU9yPTTbf8PS8fMc4nmCg,4
9OZH1Ecw-qUkCW5MS0NefA,TRLMm_deLvlPNmGNqRxcow,4
K1oHkXNn1ZRmdnSN5AFsGw,U5oM7F_XUWMiTqto7tcPVw,4
GnV8MNKEhHVl27bMVUuQTA,d3ni6cKglu4L3JeveOqQDQ,4
JLS56V5lhErpFUjZ8N8VrA,qemCNgjeYGcFsRwxW9x4xw,4
H_AKKEnEcuYrujI7xSxyeA,V7r0F2kr1WlyNOBy-C_HMA,3
UnGPr6ZnGe9YOSZRopnS5g,m_9QMfvVYFKsxPjlkCvZqA,3
nEYPahVwXGD2Pjvgkm7QqQ,bwu0cUZfksuu-uzTPrrl2A,2
dapbOj1WwSchUr-7V63IBg,vGqquKUhtzw3hosrYfxf4A,4
DLu1Bum8EXNE62xno-v0VA,J4Y6BSwxGxD7mznM45ykeA,3
GMtILOfAHXUMrfMgLPG0gg,uC8nWYLTBtIc9p6JrcvgkQ,4
-Gdjho_gZhgTXkYmSPy0qw,rfy_bJ5ad-gfVmMeqKtsyw,4
OD1zfOrexwZoxJjTowGDfw,-vVQyTVHitF6TOHGijVXxQ,5
_e5drmTJBSV0yiFBrTimtg,1jl3G4VZjkEVboD7cUZ0gQ,2
5wTVzr3SyZzpiu-U_Yim6A,k8Vih-WEeO5Jmilhbm2xmg,4
UnGPr6ZnGe9YOSZRopnS5g,2X5G4Ujq0s4Wfn4TC7gX0g,4
Nhvkukz5MECqEUQVfh6A6w,-1lvWTeV_RI1weq8FTnPRw,3
57tPrvg7i2R3QjsxTiY-Xg,kOY6CQ4VijKg8PnCUsTXgg,5
JPPhyFE-UE453zA6K0TVgw,mPlWLIA4pkHMRtlQDm6UyQ,5
ukrBUZXE5K1J57FI7ve_RQ,nsZrRPXIfEm2Gyd3nZRyXA,5
nEYPahVwXGD2Pjvgkm7QqQ,nvXm5PONfiVm-X8eI1kvJg,5
KFRC_GdFH-bXb6brxd7WvQ,xY1k8cye55AsHpPDI_CAOA,3
4cW3iQW6JD1C8VxYP0eyXg,Nsj_sFtGulFjztuvU4I4eg,3
UFr-WCtnNbX8O3sI7h4qeQ,rcCGdKxMPJk4lCzZZ1i_bA,4
IB4Oxk8IlNG2K0oH0I9Dkg,tN9aBmmMM5CnrYXBWDHgCw,1
SlKJNLm1SQdgaaKtqD--1w,rE0-KhjcOQOWIaiybjsDZw,3
hru2IDwSyN61sgWPtJw_hA,qUeBDN0D8SC93KeAHhiL-g,5
Vy6oxUFDSGCLmNA6GoA1tQ,VLXFrRkD7g2eLjloFQcKfg,3
RWSBzkqH2-lsQDH8gVBuEw,4O0GslAIwG_1regXO_UcaQ,4
KOrggEZ4aa7JzVIuY-Zgkw,wfCLz9-aeShbPB7CaTY-qQ,3
0xIQG-NrqMx5id6yJpQp8Q,3WgM6mvYrPDxGJ5fADSkUw,4
B5WkNWDxZ-baWoQc6DBNHA,rR_szXNwNQB-MgEoTElb8Q,3
iSJLdur495--oPDE0b1Vpw,Rht_xxtVzTJK2IgrrXmppw,5
UFr-WCtnNbX8O3sI7h4qeQ,r9rub_ajcb-3yYsYYD5apw,5
_7Lg8iTWpFc0O7PEA8FmbQ,Ya0oNqP8mzPU5HwMdgf5zQ,3
q7MrNVt1FE23rwtWmPYWHg,dHDi4wCcjsOR6vcZ8oOIoA,5
SlKJNLm1SQdgaaKtqD--1w,kg4AP5am_IUczgp1neOvMw,4
tOm1mQutc-UW9H4ME1HToQ,2Igiyhi82R8_QaaPplRmCw,5
q4_kY8bBeigYPVS0Ak7QGg,Yj1EJ_HDLtw7wLcdpmaY9w,3
o9XGClSBzCsQxbcCzTPdnQ,2SwC8wqpZC4B9iFVTgYT9A,5
RSExP0-Boucr4QyIEzZi0A,ffVx7PrC2JSfOq_DTW-vZQ,4
N_cH3QA_eXXmnzz-nzEeKA,rfy_bJ5ad-gfVmMeqKtsyw,5
tn0EqWiKmv_wogIQvarX4A,_WaHLgLzALd2iThQAhC-sQ,3
9OZH1Ecw-qUkCW5MS0NefA,iTSuk8UQGaNAFKBYEzdeWQ,4
IbvOxKSps_K5wa3a2_jc-Q,AwQwf4mbaJfE4F5Tk2KQRg,4
J_q8jN623uew8ZzMChXBCA,JKyWiuPDVJS4hUx-EPAXAA,5
pb-v4zMXSnJ5AnblhBkWCQ,CZuTec4z5_WAFUwalQRhqA,4
suRGJir2NmSZVnixdIN22Q,P0kIWqaoOjIJEtJBydFvoA,4
tH4brXlghqKn_9GbahrMTQ,vgXE1I7c9ElcfYyZfQiN1Q,3
TckShYnQa0eD3WQxdoE3GQ,2KiXw5gtGJfDK1jw9jJ5wA,4
ylIgegaQaJOjL4_lH2EkFA,jPFmnprx_NbQRDMiQd-YAA,5
tOm1mQutc-UW9H4ME1HToQ,mKEUpLDkL_SZvjI5Hc9gpw,4
-la6YVHqiwf2fR8o617mBQ,ffVx7PrC2JSfOq_DTW-vZQ,5
nEYPahVwXGD2Pjvgkm7QqQ,5japW20yvS1tomuvliRbcA,3
f9LuLzqLMNJJoV3zmu6dBA,Jo2Oodau9nuha0hLdc_zAA,3
JEvkfVPf_DuhX-ntE5L6bQ,2X5G4Ujq0s4Wfn4TC7gX0g,3
RWSBzkqH2-lsQDH8gVBuEw,YbzUYOY_ZIYTWGNw8sbgHw,5
r_96n9O0jNzbNCZDkSB0EQ,kg4AP5am_IUczgp1neOvMw,4
So32N7bSbUd1RwhFtI6jTQ,wQ3klyJeDhIQUIZS2X5r7Q,3
So32N7bSbUd1RwhFtI6jTQ,q_BKmbdlYfQJroJVHfYMUQ,4
cMlY-nsvj9DCrv_lLVp5Fg,0ayh3LxJwSbJEOlBCx9APA,4
PBxy5pSI8yC5nUEWNaXjlg,_KvGddVMM3d2f7NEa_eOtA,4
OD1zfOrexwZoxJjTowGDfw,XtN9tcefxJtubhUSH_Xg3g,3
PBxy5pSI8yC5nUEWNaXjlg,7xNe2WZAQUGMp1_CxGVKnQ,4
T_wjLgPOPXry7Bea4MzoVQ,XY3aIm-0PZMXXkVKECD7uw,4
fwsJGulnozT2U6FefsLiFw,utIjhLQ4aowlreRuchFpBA,4
MSuyK2p8G9hEqyWf5IgnYQ,sxeuOMBRllOHXJTaUlI9kQ,5
9OZH1Ecw-qUkCW5MS0NefA,rB6IWv6mW2IVjvgfvNGdHg,4
q4_kY8bBeigYPVS0Ak7QGg,rcCGdKxMPJk4lCzZZ1i_bA,5
e7iHB7gZbVuD-UvJVKe3cQ,x2ZMAyneUiBD6Sml0Fv2Xw,3
DSWiwtUyWK1YwY8NBKDhGg,Jh-8r-RwvkRs80HP_q6DYA,3
nEYPahVwXGD2Pjvgkm7QqQ,5TBOg9Rf47SECB8gTNGqeQ,5
bEyGMTOF8gcAwjNz_qXv-w,qMWWQpMiMcV8jz_57cBB0w,5
IbvOxKSps_K5wa3a2_jc-Q,2Igiyhi82R8_QaaPplRmCw,3
o9XGClSBzCsQxbcCzTPdnQ,YeiH-kbGrwmIJlauSP_-dA,4
yfRrC6MhxpIJ4-xMcrmk5Q,2UUkXa45Vgk_TfCP6kmfSw,3
tn0EqWiKmv_wogIQvarX4A,Eq-w1GBZLdEbrtNDwVncYA,4
0xIQG-NrqMx5id6yJpQp8Q,JuaQPvvWdbJ1B1Tn0jIt1w,4
TckShYnQa0eD3WQxdoE3GQ,rellBaGc6G4mgcqSACGL5w,3
2Az24juAhTJtmlqr5UWXSQ,Yj1EJ_HDLtw7wLcdpmaY9w,5
njgEC3foXamFUQxsTBeY5A,feQYxrwOTfUioQmiY_USew,2
IqjFenVF7ofLICCug9DfgA,1u_8Lk1_0UsTmjW6b12bpw,3
11Ydte1VfE85UHK24d4QRQ,rR_szXNwNQB-MgEoTElb8Q,4
9Ify25DK87s5_u2EhK0_Rg,p_wNn2SZ8iFtpVbetmUA_w,4
Q3fFv_ft17OyV-NRF1iQxw,bwu0cUZfksuu-uzTPrrl2A,3
KOrggEZ4aa7JzVIuY-Zgkw,ffVx7PrC2JSfOq_DTW-vZQ,4
csNALHN2BVA7hVgC9ge-VQ,m4LaTWm5vP01mGpFcqoPZw,2
RDtp7XSLcvBt3AbOxjtYaA,SsGNAc9U-aKPZccnaDtFkA,5
bmy45XLtOomcc_EvC-lXRQ,JKyWiuPDVJS4hUx-EPAXAA,2
IB4Oxk8IlNG2K0oH0I9Dkg,escSqSs7Gma9mu0CXkQIiA,5
8syjbjJRkzxK9RUaKewUrg,Q4ULAiIE2qCA4RYplCTrUQ,2
F5WW6egmmUrIWRI_ZNpbEA,V7r0F2kr1WlyNOBy-C_HMA,5
hEk0VssowoyeEF2R0ZB-7w,Nui7Cnhrhrm4Ar2rcSHbIA,4
57tPrvg7i2R3QjsxTiY-Xg,Nui7Cnhrhrm4Ar2rcSHbIA,1
UFr-WCtnNbX8O3sI7h4qeQ,9ylfrWjdX6CltGs_Qcv7Ng,5
bhZ13wN_5lQrKX278AP_aw,XtN9tcefxJtubhUSH_Xg3g,5
RPJGvMZnlsQpk0l_QOK_FA,Xk8Nd2X5nf13DunyEg-MGQ,4
N_cH3QA_eXXmnzz-nzEeKA,rR_szXNwNQB-MgEoTElb8Q,2
MA713-m2wv51bww8LN2fSA,5reb2cEaziuyHOpnbh1XtA,4
kWkgwRxqWD-h260dMTkHUA,14gY1iJ-KRnERxHj4ONasA,4
SlKJNLm1SQdgaaKtqD--1w,y_jsnI8NUThDecWmgL_soA,4
A0MAHx9EPcOJ04PxvHekyQ,Eq-w1GBZLdEbrtNDwVncYA,5
2VqU7uoDeiE8OUL14Ce5Ig,9SPwF-vRgtuHxciFxv5YLA,5
0P58MD0FRVI6pTVKUpd7YA,ehmtix6CHtneuYXzbrSwYw,5
qkVi1ego30vr8P4UWi1tHg,emQkvcck-uqUanJafLIKOA,2
FyCBkNXwoI_6X6apbslg4g,Ewum0uSpxz5XGlXHGmzqeQ,4
7ffOjgAG5au2IyZGLajsmg,2-T_D2lIL5Ub2G_U2crtrQ,4
Vy6oxUFDSGCLmNA6GoA1tQ,Rht_xxtVzTJK2IgrrXmppw,4
-Gdjho_gZhgTXkYmSPy0qw,ffVx7PrC2JSfOq_DTW-vZQ,4
8syjbjJRkzxK9RUaKewUrg,howeWJgjp0m25gY4gRSsYA,1
bvu13GyOUwhEjPum2xjiqQ,Z101WZaISochG6g7tI2ZVw,3
DSWiwtUyWK1YwY8NBKDhGg,7xNe2WZAQUGMp1_CxGVKnQ,4
Q6PGJ1UylVz9bby8wQqEPg,G7Ork6dlTZ6xcmPF3gxG4w,3
go2dZIDfrEBqfsGKnA4m7g,6jBxUWn4HYN6w5-ZTadmFA,3
MA713-m2wv51bww8LN2fSA,XtN9tcefxJtubhUSH_Xg3g,4
iTmWHtltCtk0Gm55AOxrUA,CDuxCxTiuGXC6saLoywymQ,5
FP79xn8H2XXnMksRuP5l6A,TJo0LRUmc9Y1J05dM6fqiw,3
_ZuylBniwr0G3xoZ5-IhNw,P0kIWqaoOjIJEtJBydFvoA,5
J_q8jN623uew8ZzMChXBCA,MonRZXpZ1vbBtw-q9bfGug,4
6VEID9yjoYWFZkUcP_GNBg,PLPeY0cYisJXXUFyEfRzlg,3
Hr9I9Jdy3MKCZ7c-bpehMQ,x8GTTMIAtUJ5EsIMnsOacQ,4
hYaLWF-gCxMMsTEMTMw-sQ,yWVY1Bq19lDxu3BP7_96EQ,4
TckShYnQa0eD3WQxdoE3GQ,AD0FE_5dM7pWy5YdbMZaGQ,4
hkbwjnY42LDloMV84Yoy5g,CiG5CvHxYQl5DZ704a4viA,4
Ce-qdUhoBy7hJQUulYStWA,tpnEAM1bfOpz79Lvf6SmvA,4
L2ne7hSJDy0U6sBD8wVaQA,cmGR1HS9ms233roSllcglw,5
fVnY5R9Wx8nhER6iWhcrsA,fzXMAz-uYjdLhxWYABo_8Q,4
_7Lg8iTWpFc0O7PEA8FmbQ,7ZwHZq29K5mXyH5tqyPJ5w,3
SlKJNLm1SQdgaaKtqD--1w,uvdS1a6h0wS0R9gryFX4oQ,3
OD1zfOrexwZoxJjTowGDfw,dGpmXpNSvVSnfB65UwfDtQ,4
p3MF38R3Htt3ZWyPJMTFgQ,rfy_bJ5ad-gfVmMeqKtsyw,4
JsKvjx4Qiwvof8RV3luTrw,dVf7896SPwE8jEenEhI6Pg,4
KOrggEZ4aa7JzVIuY-Zgkw,y2eo_MWD3XfnxxvhXh7Esw,5
RSExP0-Boucr4QyIEzZi0A,YiGCPuFsQ7RsW9tOeNZ5Qw,3
nEYPahVwXGD2Pjvgkm7QqQ,imANc2oROD976RWUM2owLw,4
gwnVSev8aNLvMArs3WTfFw,YssP-_6iP0SLBsqUQGs6rQ,4
WzaaorVCmUTQvu4mScunNg,s5ZdjjFX3CS2uS6_oVH7CQ,4
tOm1mQutc-UW9H4ME1HToQ,s5ZdjjFX3CS2uS6_oVH7CQ,3
6Mflt7fworNLu031TDrDSA,YYce9ncwXBgOjU6ItboZ1Q,5
RWSBzkqH2-lsQDH8gVBuEw,FbSfo_4DUCPiOpRTzlssJA,5
p3MF38R3Htt3ZWyPJMTFgQ,NYwMTKUPCojSbzAucMCc1Q,4
u2F_wCshIRLCKO0Un2R3ow,H75yc2Vp7d8wuAe339DpOA,2
GnV8MNKEhHVl27bMVUuQTA,0ayh3LxJwSbJEOlBCx9APA,5
tAKjY3bQXH51msJbOHYPmQ,UXlGymo9AduQcq-Q-H16og,3
UnGPr6ZnGe9YOSZRopnS5g,wQ3klyJeDhIQUIZS2X5r7Q,2
MzyUCQD3CtIQ0ifkYKl8iQ,woJbuuWU7zyXA63YV3p0gg,3
59A-ZxUMOgIl2MAnySh-Aw,kg4AP5am_IUczgp1neOvMw,4
F5WW6egmmUrIWRI_ZNpbEA,0V7lC5Xr9dVFbjXpXFbeow,2
qkVi1ego30vr8P4UWi1tHg,rR_szXNwNQB-MgEoTElb8Q,3
fwsJGulnozT2U6FefsLiFw,GM4-aWjgQjxN8sOwff7Ufw,5
dapbOj1WwSchUr-7V63IBg,wIsoQXDI4X6elYxTvkD_Rw,5
go2dZIDfrEBqfsGKnA4m7g,xl1mNGpaoLdiVWj_D6-L_A,2
KFRC_GdFH-bXb6brxd7WvQ,sF8rL9XOz4v48YdTucaBGQ,5
0xIQG-NrqMx5id6yJpQp8Q,wlS-0nxpHQaFqv_iZ01fvw,4
WMTm9HHRA3EewoxTX1Gleg,v6HiAVLwKiXZ9Yqvd4ubNg,4
nEYPahVwXGD2Pjvgkm7QqQ,WjLtEWGvPSIfwMZXUMHX8g,3
wNtyBJa_qaRYUew_TWplgw,wvQC4HnaIpkIDs0mDrL0Pw,2
csNALHN2BVA7hVgC9ge-VQ,JdAyXD2lsYtOGUc7DTsVEQ,4
UnGPr6ZnGe9YOSZRopnS5g,FZMQgCGGYDEXcQhZslAHxw,2
TckShYnQa0eD3WQxdoE3GQ,kKiluPSzCnCOkYKknWzNzQ,4
